ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149609,10021454,276574,Bodenstrasse,20,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659781.516,1192618.092
100149610,10021454,276578,Bodenstrasse,17,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659815.124,1192552.519
100149611,10244217,276579,Studen,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659572.327,1192412.141
100149612,10147919,276582,Hostett Wilen,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659868.611,1193089.858
100149613,10086828,276583,Rädershalten,4,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2660045.948,1193198.667
100149614,10086828,276585,Rädershalten,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2660129.175,1193184.759
100149615,10086828,276586,Rädershalten,2,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2660102.117,1193230.015
100149616,10021463,276587,Ruggerli,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659946.248,1192964.62
100149617,10069983,276588,Giglen,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659716.911,1192740.062
100149618,10244219,276589,Summerweid,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659593.421,1192675.662
100149619,10069983,276590,Giglen,2,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659692.587,1192698.997
100149620,10021463,276593,Ruggerli,2,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659976.553,1192934.092
100149621,10021454,276597,Bodenstrasse,23,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659730.134,1192482.324
100149622,10021454,276598,Bodenstrasse,32,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659688.516,1192498.166
100149623,10145998,276599,Wilerbadstrasse,6,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659492.147,1192098.261
100149624,10052439,276601,Wilerstrasse,92,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659475.881,1192052.713
