ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102801866,10238567,504016405,Kerenzerbergstrasse,32.2,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730070,1219872
102801867,10151843,504016760,Unteres Lihn,3a.2,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2722218,1221769
102801868,10011931,504016403,Nidstalden,32.1,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730188,1220357
102801869,10082145,504016419,Hüttenbergstrasse,17.2,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730435,1219325
102801870,10151843,504016759,Unteres Lihn,3a.3,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2722221,1221770
102801871,10238567,504017285,Kerenzerbergstrasse,34.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2728339,1220103
102801872,10238550,504016541,Tschachenstrasse,11.3,8752 Näfels,1630,GL,planned,False,23.07.2024,2723846,1217331
102801873,10090731,504017269,Ober Schwändenen,8.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2728543,1220071
102801874,10151843,504016758,Unteres Lihn,3a.4,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2722233,1221786
102801875,10238567,504017284,Kerenzerbergstrasse,37.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2728448,1220053
102801876,10011931,504016402,Nidstalden,9.1,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730076,1220099
102801877,10126332,504016757,Unteres Nesslen,1.1,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2721449,1220614
102801878,10238550,504016534,Tschachenstrasse,9.1,8752 Näfels,1630,GL,planned,False,23.07.2024,2723874,1217393
102801879,10238567,504017283,Kerenzerbergstrasse,4.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2729247,1220226
102801880,10126332,504016756,Unteres Nesslen,2.2,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2721489,1220484
102801881,10016595,504016881,Hädilochstrasse,40.1,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2722107,1220644
102801882,10238606,504016587,Oberdorf,20.2,8752 Näfels,1630,GL,planned,False,23.07.2024,2723205,1217424
102801883,10238567,504017282,Kerenzerbergstrasse,41.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2728434,1220038
102801884,10151274,504016350,Unterflechsen,10.1,8872 Weesen,1630,GL,planned,False,23.07.2024,2725142,1221163
102801885,10011931,504016401,Nidstalden,9.2,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730044,1220090
102801886,10238550,504016533,Tschachenstrasse,9b.1,8752 Näfels,1630,GL,planned,False,23.07.2024,2723868,1217393
102801887,10238567,504016404,Kerenzerbergstrasse,49.1,8758 Obstalden,1630,GL,planned,False,23.07.2024,2729676,1219923
102801888,10125861,504017014,Unterkilchen,6.1,8753 Mollis,1630,GL,planned,False,23.07.2024,2724183,1217221
102801889,10238550,504016540,Tschachenstrasse,11b.2,8752 Näfels,1630,GL,planned,False,23.07.2024,2723727,1217311
102801890,10082145,504016418,Hüttenbergstrasse,17.3,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730438,1219323
102801891,10238567,504016979,Kerenzerbergstrasse,5.1,8874 Mühlehorn,1630,GL,planned,False,23.07.2024,2731964,1219763
102801892,10181710,504016520,Villäggen,12.1,8752 Näfels,1630,GL,planned,False,23.07.2024,2723377,1217411
102801893,10016595,504016880,Hädilochstrasse,42.2,8867 Niederurnen,1630,GL,planned,False,23.07.2024,2722080,1220624
102801894,10238602,504016400,Oberdorf,22.1,8758 Obstalden,1630,GL,planned,False,23.07.2024,2729793,1219790
102801895,10238567,504017281,Kerenzerbergstrasse,66.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2727937,1220318
102801896,10181710,504016519,Villäggen,19.2,8752 Näfels,1630,GL,planned,False,23.07.2024,2723525,1217352
102801897,10191522,504017363,Niederriet,1.10,8865 Bilten,1630,GL,planned,False,23.07.2024,2718899,1224809
102801898,10238550,504016532,Tschachenstrasse,9b.2,8752 Näfels,1630,GL,planned,False,23.07.2024,2723855,1217360
102801899,10238567,504017280,Kerenzerbergstrasse,66.2,8757 Filzbach,1630,GL,planned,False,23.07.2024,2727923,1220317
102801900,10117647,504016518,Vogelgut,1.1,8752 Näfels,1630,GL,planned,False,23.07.2024,2723008,1216115
102801901,10238550,504016539,Tschachenstrasse,11b.3,8752 Näfels,1630,GL,planned,False,23.07.2024,2723729,1217315
102801902,10010805,504016506,Achernstrasse,4.1,8868 Oberurnen,1630,GL,planned,False,23.07.2024,2722761,1219518
102801903,10117647,504016517,Vogelgut,1.2,8752 Näfels,1630,GL,planned,False,23.07.2024,2723011,1216115
102801904,10238567,504017279,Kerenzerbergstrasse,71.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2728002,1220286
102801905,10191522,504017362,Niederriet,1.7,8865 Bilten,1630,GL,planned,False,23.07.2024,2718848,1224778
102801906,10238550,504016531,Tschachenstrasse,9b.3,8752 Näfels,1630,GL,planned,False,23.07.2024,2723871,1217386
102801907,10117647,504016516,Vogelgut,10.1,8752 Näfels,1630,GL,planned,False,23.07.2024,2723109,1215406
102801908,10238567,504017278,Kerenzerbergstrasse,72.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2727832,1220313
102801911,10117647,504016515,Vogelgut,5.1,8752 Näfels,1630,GL,planned,False,23.07.2024,2722948,1216098
102801912,10238425,504016505,Adlerstrasse,2.1,8868 Oberurnen,1630,GL,planned,False,23.07.2024,2723017,1219398
102801913,10238567,504017277,Kerenzerbergstrasse,74.1,8757 Filzbach,1630,GL,planned,False,23.07.2024,2727785,1220283
102801914,10011933,504016389,Voglingen,8.2,8758 Obstalden,1630,GL,planned,False,23.07.2024,2730493,1220054
102801915,10238550,504016537,Tschachenstrasse,13b.2,8752 Näfels,1630,GL,planned,False,23.07.2024,2723816,1217266
