ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100194624,10086446,189844,Thorbachstrasse,17,6173 Flühli LU,1004,LU,real,10.12.2024,2643751.439,1191704.23
100194625,10178490,189847,Hinter-Thorbach,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643745.867,1191730.657
100194626,10113168,189848,Hüttlenen,2,6173 Flühli LU,1004,LU,real,15.11.2024,2644091.146,1191874.478
100194627,10113168,189851,Hüttlenen,11,6173 Flühli LU,1004,LU,real,10.12.2024,2644155.484,1191805.501
100194628,10113168,189853,Hüttlenen,5,6173 Flühli LU,1004,LU,real,10.12.2024,2644149.561,1191836.377
100194629,10113168,189854,Hüttlenen,7,6173 Flühli LU,1004,LU,real,10.12.2024,2644188.314,1191850.91
100194630,10090796,189855,Nussberg,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643975.969,1195774.327
100194631,10064984,189857,Krutacher,2,6173 Flühli LU,1004,LU,real,15.11.2024,2643950.371,1195466.183
100194632,10058970,189862,Emmenstrand,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643775.218,1194725.983
100194633,10187231,189863,Steinibächli,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643985.616,1195153.735
100194635,10189660,189865,Steinibach,2,6173 Flühli LU,1004,LU,real,10.12.2024,2644172.825,1195472.647
100194636,10090796,189867,Nussberg,5,6173 Flühli LU,1004,LU,real,10.12.2024,2644277.241,1195749.495
100194637,10152289,189870,Glashüttli,1.1,6173 Flühli LU,1004,LU,real,30.08.2025,2644065.437,1195033.909
100194638,10120188,189871,Sandboden,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643879.222,1194684.869
100194639,10012358,189872,Sonnrain,1,6173 Flühli LU,1004,LU,real,15.11.2024,2643794.471,1194498.74
100194640,10178494,189874,Schintmoos,3,6173 Flühli LU,1004,LU,real,10.12.2024,2643788.816,1194433.653
100194641,10012336,189875,Länghölzli,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643894.699,1194320.396
100194642,10012336,189877,Länghölzli,2,6173 Flühli LU,1004,LU,real,10.12.2024,2643935.635,1194330.518
100194643,10189660,189878,Steinibach,3,6173 Flühli LU,1004,LU,real,10.12.2024,2644090.105,1195583.85
100194644,10120188,189880,Sandboden,2,6173 Flühli LU,1004,LU,real,10.12.2024,2643940.88,1194835.152
100194645,10171481,189881,Schöniseili,1,6173 Flühli LU,1004,LU,real,10.12.2024,2643930.76,1193887.601
100194647,10085378,192151,Schwändi,62,6170 Schüpfheim,1008,LU,real,15.11.2024,2645219.842,1200689.403
100194648,10085378,192152,Schwändi,63,6170 Schüpfheim,1008,LU,real,15.11.2024,2645199.186,1200702.266
