ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240990,10045935,461657,Rauracherstrasse,165,4125 Riehen,2703,BS,real,15.11.2024,2614821.231,1268533.475
100240991,10045935,461658,Rauracherstrasse,167,4125 Riehen,2703,BS,real,15.11.2024,2614822.973,1268538.628
100240992,10045935,461659,Rauracherstrasse,169,4125 Riehen,2703,BS,real,15.11.2024,2614824.575,1268543.375
100240993,10045935,461660,Rauracherstrasse,171,4125 Riehen,2703,BS,real,15.11.2024,2614826.292,1268548.527
100240994,10045935,461661,Rauracherstrasse,173,4125 Riehen,2703,BS,real,15.11.2024,2614845.522,1268508.075
100240995,10045935,461662,Rauracherstrasse,175,4125 Riehen,2703,BS,real,15.11.2024,2614846.9,1268513.478
100240996,10045935,461663,Rauracherstrasse,177,4125 Riehen,2703,BS,real,15.11.2024,2614848.147,1268518.626
100240997,10045935,461664,Rauracherstrasse,179,4125 Riehen,2703,BS,real,15.11.2024,2614849.378,1268523.694
100240998,10045935,461665,Rauracherstrasse,181,4125 Riehen,2703,BS,real,15.11.2024,2614850.645,1268528.937
100240999,10045935,461666,Rauracherstrasse,183,4125 Riehen,2703,BS,real,15.11.2024,2614851.848,1268533.86
